CustomerID,Age,Gender,Income,Tenure,ProductType,SupportCalls,ChurnStatus,IncomeBin,TenureBin
CUST0028,1.2023504404970566,0,0.34468297307436185,-1.2057077946555923,1,0.2272980760997992,0,"(-0.338, 0.376]","(-1.285, -0.568]"
CUST0029,-0.10481070727766142,1,0.22631596450195082,1.1843610548234544,0,-0.017087347371546022,0,"(-0.338, 0.376]","(0.866, 1.583]"
CUST0030,1.5463402162272457,1,-1.6230877310604357,1.5827058630699622,1,1.6936106169278706,0,"(-1.768, -1.051]","(0.866, 1.583]"
CUST0031,0.03278520301441418,1,-0.3490190940257406,-1.2057077946555923,0,-1.2390144647282724,0,"(-1.051, -0.338]","(-1.285, -0.568]"
CUST0032,1.064754530204981,1,0.23407404912935179,0.7860162465769466,0,-0.017087347371546022,0,"(-0.338, 0.376]","(0.149, 0.866]"
CUST0033,0.10158315816045196,1,-0.10230638107393546,-0.010673369916068924,0,-1.2390144647282724,0,"(-0.338, 0.376]","(-0.568, 0.149]"
CUST0034,-0.7239923035920016,1,-0.6173476297256303,-0.8073629864090844,0,-0.017087347371546022,0,"(-1.051, -0.338]","(-1.285, -0.568]"
CUST0035,-0.7927902587380394,1,1.0787214584364946,1.5827058630699622,0,-0.017087347371546022,0,"(0.376, 1.089]","(0.866, 1.583]"
CUST0036,1.40874430593517,1,0.04267985265118827,0.3876714383304388,0,0.2272980760997992,0,"(-0.338, 0.376]","(0.149, 0.866]"
CUST0037,1.6839361265193211,0,-0.08201168143269093,-1.6040526029020998,0,-0.2614727708428913,0,"(-0.338, 0.376]","(-2.006, -1.285]"
CUST0038,1.2023504404970566,1,-1.60903322992384,-0.010673369916068924,1,-0.994629041256927,0,"(-1.768, -1.051]","(-0.568, 0.149]"
CUST0039,1.752734081665359,1,-1.2035608721330469,0.005859437163034398,0,0.4716834995711445,0,"(-1.768, -1.051]","(-0.568, 0.149]"
CUST0040,0.005721225471250962,1,-0.34036152132559755,-0.4090181781625767,0,1.6936106169278706,0,"(-1.051, -0.338]","(-0.568, 0.149]"
CUST0041,0.720764754474792,1,-0.6568688869217381,1.1843610548234544,1,0.2272980760997992,0,"(-1.051, -0.338]","(0.866, 1.583]"
CUST0042,1.6839361265193211,0,1.0397904902881239,-0.010673369916068924,0,-1.2390144647282724,0,"(0.376, 1.089]","(-0.568, 0.149]"
CUST0043,-1.3431738999063418,1,-0.3855607969808901,1.5827058630699622,1,1.6936106169278706,0,"(-1.051, -0.338]","(0.866, 1.583]"
CUST0044,-0.38000252786181254,0,-0.9605585474813031,1.5827058630699622,0,-1.2390144647282724,0,"(-1.051, -0.338]","(0.866, 1.583]"
CUST0045,-1.2055779896142662,0,-0.7867324774238845,1.5827058630699622,1,-1.4833998881996175,0,"(-1.051, -0.338]","(0.866, 1.583]"
CUST0046,0.8583606647668677,0,1.5603411033853645,0.005859437163034398,0,0.4716834995711445,0,"(1.089, 1.803]","(-0.568, 0.149]"
CUST0047,-0.586396393299926,0,1.0536482284088076,-1.2057077946555923,0,1.6936106169278706,0,"(0.376, 1.089]","(-1.285, -0.568]"
CUST0048,-1.549567765344455,0,0.9466653657570392,-0.8073629864090844,0,-1.2390144647282724,0,"(0.376, 1.089]","(-1.285, -0.568]"
CUST0049,-0.10481070727766142,0,1.5216350072551792,-0.4090181781625767,0,-1.4833998881996175,0,"(1.089, 1.803]","(-0.568, 0.149]"
CUST0050,-0.8615882138840771,0,0.9079030516223077,1.5827058630699622,1,1.6936106169278706,0,"(0.376, 1.089]","(0.866, 1.583]"
CUST0051,1.6151381713732835,0,0.11272748631598244,0.3876714383304388,0,-0.994629041256927,0,"(-0.338, 0.376]","(0.149, 0.866]"
CUST0052,0.005721225471250962,0,0.5006879356905768,-1.6040526029020998,0,-0.017087347371546022,0,"(0.376, 1.089]","(-2.006, -1.285]"
CUST0053,-0.03601275213162362,0,-0.6666508197128088,1.5827058630699622,0,-0.017087347371546022,0,"(-1.051, -0.338]","(0.866, 1.583]"
CUST0054,-1.4119718550523797,0,1.3934860658916974,0.3876714383304388,1,-1.4833998881996175,0,"(1.089, 1.803]","(0.149, 0.866]"
CUST0055,-0.44880048300785036,1,0.8445172514962599,-0.4090181781625767,0,-1.2390144647282724,0,"(0.376, 1.089]","(-0.568, 0.149]"
CUST0056,0.10158315816045196,1,-1.0799936981400955,-0.4090181781625767,1,-1.4833998881996175,0,"(-1.768, -1.051]","(-0.568, 0.149]"
CUST0057,1.40874430593517,1,1.7375121447132928,-0.8073629864090844,0,-1.4833998881996175,0,"(1.089, 1.803]","(-1.285, -0.568]"
CUST0058,-1.3431738999063418,1,-0.03557560967737793,0.005859437163034398,0,-1.4833998881996175,0,"(-0.338, 0.376]","(-0.568, 0.149]"
CUST0059,1.2023504404970566,1,-0.3391247252255771,-0.8073629864090844,0,-1.4833998881996175,0,"(-1.051, -0.338]","(-1.285, -0.568]"
CUST0060,-1.274375944760304,1,-1.2680991413522955,-1.2057077946555923,1,-0.5058581943142365,1,"(-1.768, -1.051]","(-1.285, -0.568]"
CUST0061,1.40874430593517,0,-1.1378420248183243,1.1843610548234544,1,-1.4833998881996175,0,"(-1.768, -1.051]","(0.866, 1.583]"
CUST0062,0.5831688441827165,1,0.1595851931053933,-0.4090181781625767,0,0.7160689230424897,0,"(-0.338, 0.376]","(-0.568, 0.149]"
CUST0063,-0.8615882138840771,0,0.02991836561915915,1.1843610548234544,0,0.2272980760997992,0,"(-0.338, 0.376]","(0.866, 1.583]"
CUST0064,-0.6551943484459638,1,0.6055064051673094,-1.6040526029020998,1,0.4716834995711445,0,"(0.376, 1.089]","(-2.006, -1.285]"
CUST0065,0.6519667993287543,1,0.048147053593324086,-0.010673369916068924,0,-0.7502436177855818,0,"(-0.338, 0.376]","(-0.568, 0.149]"
CUST0066,1.6151381713732835,0,-0.24158648733760124,1.5827058630699622,0,-0.017087347371546022,0,"(-0.338, 0.376]","(0.866, 1.583]"
CUST0067,0.9271586199129055,0,-0.11161046082636197,-1.6040526029020998,0,-0.7502436177855818,0,"(-0.338, 0.376]","(-2.006, -1.285]"
CUST0068,-1.549567765344455,1,0.3382741205560741,-0.4090181781625767,0,-0.017087347371546022,0,"(-0.338, 0.376]","(-0.568, 0.149]"
CUST0069,-1.6871636756365307,0,-0.6061321378186267,0.3876714383304388,0,-0.2614727708428913,0,"(-1.051, -0.338]","(0.149, 0.866]"
CUST0070,-1.1367800344682284,0,0.048147053593324086,1.1843610548234544,0,0.960454346513835,0,"(-0.338, 0.376]","(0.866, 1.583]"
CUST0071,1.064754530204981,1,1.2902417005422635,-0.8073629864090844,0,-0.994629041256927,0,"(1.089, 1.803]","(-1.285, -0.568]"
CUST0072,-1.549567765344455,1,0.5141240387771625,-0.010673369916068924,1,1.6936106169278706,0,"(0.376, 1.089]","(-0.568, 0.149]"
CUST0073,0.17038111330648975,0,1.4275541766468058,0.7860162465769466,0,-0.2614727708428913,0,"(1.089, 1.803]","(0.149, 0.866]"
CUST0074,-0.586396393299926,0,-1.3540002522991699,0.005859437163034398,1,-0.5058581943142365,1,"(-1.768, -1.051]","(-0.568, 0.149]"
CUST0075,-0.03601275213162362,0,-0.4694661687663678,0.7860162465769466,0,-1.2390144647282724,0,"(-1.051, -0.338]","(0.149, 0.866]"
CUST0076,1.2023504404970566,0,-0.8285867818086673,1.1843610548234544,0,0.2272980760997992,0,"(-1.051, -0.338]","(0.866, 1.583]"
CUST0077,0.5143708890366787,1,0.6433411222270257,1.1843610548234544,0,0.960454346513835,0,"(0.376, 1.089]","(0.866, 1.583]"
CUST0078,-1.1367800344682284,1,1.056346692627034,1.5827058630699622,1,0.4716834995711445,0,"(0.376, 1.089]","(0.866, 1.583]"
CUST0079,0.6519667993287543,1,-1.4340827997754937,0.3876714383304388,0,1.6936106169278706,0,"(-1.768, -1.051]","(0.149, 0.866]"
CUST0080,-0.8615882138840771,0,-0.322118778850296,0.005859437163034398,1,1.20483976998518,0,"(-0.338, 0.376]","(-0.568, 0.149]"
CUST0081,0.3079770235985654,0,0.7052090362303209,-1.2057077946555923,0,0.2272980760997992,0,"(0.376, 1.089]","(-1.285, -0.568]"
CUST0082,1.477542261081208,0,-1.3003401669596466,-0.8073629864090844,0,1.4492251934565255,0,"(-1.768, -1.051]","(-1.285, -0.568]"
CUST0083,-0.7927902587380394,1,-0.8569206561000446,-0.4090181781625767,1,-0.7502436177855818,0,"(-1.051, -0.338]","(-0.568, 0.149]"
CUST0084,-1.4807698101984172,1,1.1989436611589364,-0.4090181781625767,0,-0.017087347371546022,0,"(1.089, 1.803]","(-0.568, 0.149]"
CUST0085,-0.8615882138840771,1,-1.3922847133952572,1.1843610548234544,0,-0.2614727708428913,0,"(-1.768, -1.051]","(0.866, 1.583]"
CUST0086,-0.242406617569737,0,-1.1362117026864793,-1.6040526029020998,1,0.2272980760997992,1,"(-1.768, -1.051]","(-2.006, -1.285]"
CUST0087,0.9271586199129055,0,0.452228015771594,0.005859437163034398,0,-0.2614727708428913,0,"(0.376, 1.089]","(-0.568, 0.149]"
CUST0088,-0.38000252786181254,1,-1.4231202888889487,0.005859437163034398,0,-0.994629041256927,0,"(-1.768, -1.051]","(-0.568, 0.149]"
CUST0089,-0.7239923035920016,0,-1.2584015355680442,-1.6040526029020998,1,-0.5058581943142365,1,"(-1.768, -1.051]","(-2.006, -1.285]"
CUST0090,1.2711483956430945,1,-0.031050060311394043,-0.8073629864090844,0,0.7160689230424897,0,"(-0.338, 0.376]","(-1.285, -0.568]"
CUST0091,-0.586396393299926,0,0.048147053593324086,-0.010673369916068924,1,-0.017087347371546022,0,"(-0.338, 0.376]","(-0.568, 0.149]"
CUST0092,1.40874430593517,1,0.16739949573734064,0.3876714383304388,0,-0.5058581943142365,0,"(-0.338, 0.376]","(0.149, 0.866]"
CUST0093,-0.1736086624236992,0,-1.0560167192010628,1.5827058630699622,1,0.2272980760997992,0,"(-1.768, -1.051]","(0.866, 1.583]"
CUST0094,-0.03601275213162362,1,-0.23644253992160713,1.5827058630699622,0,1.4492251934565255,0,"(-0.338, 0.376]","(0.866, 1.583]"
CUST0095,-0.10481070727766142,0,-1.6211201009013123,1.5827058630699622,1,0.4716834995711445,0,"(-1.768, -1.051]","(0.866, 1.583]"
CUST0096,1.2711483956430945,1,-0.3460676487870555,-1.6040526029020998,0,1.4492251934565255,0,"(-1.051, -0.338]","(-2.006, -1.285]"
CUST0097,0.9959565750589433,1,-0.2978326008862582,1.5827058630699622,0,-0.2614727708428913,0,"(-0.338, 0.376]","(0.866, 1.583]"
CUST0098,0.17038111330648975,1,-1.2136520039491228,1.1843610548234544,0,-0.2614727708428913,0,"(-1.768, -1.051]","(0.866, 1.583]"
CUST0099,-0.7927902587380394,1,-0.670473644021963,-1.2057077946555923,0,-0.994629041256927,0,"(-1.051, -0.338]","(-1.285, -0.568]"
CUST0100,1.2711483956430945,1,1.0127777391035866,-1.6040526029020998,1,-1.2390144647282724,0,"(0.376, 1.089]","(-2.006, -1.285]"
CUST0101,-1.7559616307825685,0,1.1444684147534905,-2.002397411148608,1,-0.017087347371546022,0,"(1.089, 1.803]","(-2.006, -1.285]"
CUST0102,-0.10481070727766142,1,-0.620833146007506,0.3876714383304388,0,-0.2614727708428913,0,"(-1.051, -0.338]","(0.149, 0.866]"
CUST0103,-1.3431738999063418,0,0.5954433823535067,1.5827058630699622,1,-0.994629041256927,0,"(0.376, 1.089]","(0.866, 1.583]"
CUST0104,-1.2055779896142662,0,0.048147053593324086,0.7860162465769466,0,-0.017087347371546022,0,"(-0.338, 0.376]","(0.149, 0.866]"
CUST0105,-0.1736086624236992,0,1.5854143334130515,-0.010673369916068924,0,-0.994629041256927,0,"(1.089, 1.803]","(-0.568, 0.149]"
CUST0106,-1.7559616307825685,1,0.1256014093571043,-1.2057077946555923,0,-1.4833998881996175,0,"(-0.338, 0.376]","(-1.285, -0.568]"
CUST0107,1.2023504404970566,1,-0.10851847057631087,-1.6040526029020998,0,0.7160689230424897,0,"(-0.338, 0.376]","(-2.006, -1.285]"
CUST0108,-1.274375944760304,0,-1.7138235903982992,-1.2057077946555923,0,-0.017087347371546022,1,"(-1.768, -1.051]","(-1.285, -0.568]"
CUST0109,-0.1736086624236992,0,0.1506184213802451,-1.6040526029020998,1,-1.4833998881996175,0,"(-0.338, 0.376]","(-2.006, -1.285]"
CUST0110,-1.0679820793221906,1,0.12132884101157915,-0.8073629864090844,0,0.4716834995711445,0,"(-0.338, 0.376]","(-1.285, -0.568]"
CUST0111,1.6839361265193211,1,-0.05845633752775613,0.3876714383304388,0,0.4716834995711445,0,"(-0.338, 0.376]","(0.149, 0.866]"
CUST0112,-0.6551943484459638,1,1.3895789145757238,1.1843610548234544,0,-0.994629041256927,0,"(1.089, 1.803]","(0.866, 1.583]"
CUST0113,-1.274375944760304,0,0.6606281586250387,-0.8073629864090844,1,-0.017087347371546022,0,"(0.376, 1.089]","(-1.285, -0.568]"
CUST0114,0.5831688441827165,1,-0.5131194492966348,1.5827058630699622,0,1.4492251934565255,0,"(-1.051, -0.338]","(0.866, 1.583]"
CUST0115,0.5831688441827165,1,-1.1984731427215993,-0.010673369916068924,0,-1.2390144647282724,0,"(-1.768, -1.051]","(-0.568, 0.149]"
CUST0117,-1.4807698101984172,1,-1.7339777450281777,1.1843610548234544,1,-1.2390144647282724,0,"(-1.768, -1.051]","(0.866, 1.583]"
CUST0118,1.064754530204981,1,-0.6903748176313828,-0.8073629864090844,0,0.960454346513835,0,"(-1.051, -0.338]","(-1.285, -0.568]"
CUST0119,0.8583606647668677,0,0.949869792016183,-1.2057077946555923,1,-1.4833998881996175,0,"(0.376, 1.089]","(-1.285, -0.568]"
CUST0120,0.9959565750589433,0,0.023846821128149703,-1.2057077946555923,0,-0.994629041256927,0,"(-0.338, 0.376]","(-1.285, -0.568]"
CUST0121,0.10158315816045196,1,-0.6818296809403325,-0.010673369916068924,1,1.4492251934565255,0,"(-1.051, -0.338]","(-0.568, 0.149]"
CUST0122,-1.3431738999063418,1,0.8266118170482367,-1.6040526029020998,0,-1.4833998881996175,0,"(0.376, 1.089]","(-2.006, -1.285]"
CUST0123,-1.2055779896142662,1,1.2934461268014075,-1.2057077946555923,0,1.4492251934565255,0,"(1.089, 1.803]","(-1.285, -0.568]"
CUST0124,-1.274375944760304,1,-1.4585376317531704,1.5827058630699622,0,1.20483976998518,0,"(-1.768, -1.051]","(0.866, 1.583]"
CUST0125,-0.9991841241761528,0,0.29091045172574576,0.7860162465769466,0,1.20483976998518,0,"(-0.338, 0.376]","(0.149, 0.866]"
CUST0126,0.5143708890366787,1,-0.34238536948926734,0.3876714383304388,0,-0.017087347371546022,0,"(-1.051, -0.338]","(0.149, 0.866]"
CUST0128,1.477542261081208,1,1.138228216248842,0.7860162465769466,1,1.6936106169278706,0,"(1.089, 1.803]","(0.149, 0.866]"
CUST0129,-0.242406617569737,0,-0.110148792708156,-0.010673369916068924,1,-1.4833998881996175,0,"(-0.338, 0.376]","(-0.568, 0.149]"
CUST0130,-0.1736086624236992,0,1.0568245456656782,1.5827058630699622,0,0.960454346513835,0,"(0.376, 1.089]","(0.866, 1.583]"
CUST0131,0.720764754474792,0,-1.7364513372282186,0.3876714383304388,0,1.4492251934565255,0,"(-1.768, -1.051]","(0.149, 0.866]"
CUST0132,0.5831688441827165,1,-0.4533597104638289,0.3876714383304388,0,-0.5058581943142365,0,"(-1.051, -0.338]","(0.149, 0.866]"
CUST0133,0.005721225471250962,0,1.0657632083885533,-0.4090181781625767,0,-0.2614727708428913,0,"(0.376, 1.089]","(-0.568, 0.149]"
CUST0134,0.9271586199129055,0,-1.080977513219657,-1.6040526029020998,1,1.6936106169278706,1,"(-1.768, -1.051]","(-2.006, -1.285]"
CUST0135,-0.3112045727157748,1,-0.4532753834570093,-0.010673369916068924,0,0.4716834995711445,0,"(-1.051, -0.338]","(-0.568, 0.149]"
CUST0136,0.03278520301441418,1,-1.663845784356564,1.5827058630699622,1,1.4492251934565255,0,"(-1.768, -1.051]","(0.866, 1.583]"
CUST0137,0.5831688441827165,1,0.4803932360493322,1.1843610548234544,0,0.960454346513835,0,"(0.376, 1.089]","(0.866, 1.583]"
CUST0138,-1.7559616307825685,1,0.11312101234780712,0.005859437163034398,1,-1.4833998881996175,0,"(-0.338, 0.376]","(-0.568, 0.149]"
CUST0139,0.005721225471250962,1,0.048147053593324086,-0.4090181781625767,0,-0.017087347371546022,0,"(-0.338, 0.376]","(-0.568, 0.149]"
CUST0140,0.720764754474792,1,0.4638651427126954,1.5827058630699622,1,0.7160689230424897,0,"(0.376, 1.089]","(0.866, 1.583]"
CUST0141,1.40874430593517,1,-1.72026055191886,-0.8073629864090844,0,1.4492251934565255,0,"(-1.768, -1.051]","(-1.285, -0.568]"
CUST0142,-0.8615882138840771,0,-0.016742578154339372,-0.8073629864090844,0,-1.2390144647282724,0,"(-0.338, 0.376]","(-1.285, -0.568]"
CUST0143,-1.6183657204904929,1,-0.173281611813745,-1.6040526029020998,1,1.20483976998518,0,"(-0.338, 0.376]","(-2.006, -1.285]"
CUST0144,-1.7559616307825685,0,0.9163357523042652,1.5827058630699622,0,1.20483976998518,0,"(0.376, 1.089]","(0.866, 1.583]"
CUST0145,-1.4807698101984172,0,-0.7107538442794469,0.3876714383304388,0,0.2272980760997992,0,"(-1.051, -0.338]","(0.149, 0.866]"
CUST0146,-0.03601275213162362,0,1.6086885872952543,-1.2057077946555923,0,1.4492251934565255,0,"(1.089, 1.803]","(-1.285, -0.568]"
CUST0147,-0.8615882138840771,0,1.143372163664836,1.1843610548234544,0,-0.2614727708428913,0,"(1.089, 1.803]","(0.866, 1.583]"
CUST0148,0.8583606647668677,1,-0.6585835360604028,1.5827058630699622,0,-1.4833998881996175,0,"(-1.051, -0.338]","(0.866, 1.583]"
CUST0150,-1.2055779896142662,1,0.048147053593324086,-1.2057077946555923,0,0.960454346513835,0,"(-0.338, 0.376]","(-1.285, -0.568]"
CUST0151,-0.7927902587380394,1,-0.3813725556421845,-1.2057077946555923,0,-0.5058581943142365,0,"(-1.051, -0.338]","(-1.285, -0.568]"
CUST0152,-0.7927902587380394,0,-0.1970618277368653,0.7860162465769466,0,0.2272980760997992,0,"(-0.338, 0.376]","(0.149, 0.866]"
CUST0153,-0.03601275213162362,1,-1.140118854002453,-0.4090181781625767,0,0.960454346513835,0,"(-1.768, -1.051]","(-0.568, 0.149]"
CUST0154,1.064754530204981,1,-1.1852056936486526,-1.6040526029020998,1,-0.5058581943142365,1,"(-1.768, -1.051]","(-2.006, -1.285]"
CUST0155,-0.930386169030115,0,-0.8380595155747329,1.1843610548234544,1,1.4492251934565255,0,"(-1.051, -0.338]","(0.866, 1.583]"
CUST0156,1.6839361265193211,0,-0.8767375027026449,-1.2057077946555923,0,1.6936106169278706,0,"(-1.051, -0.338]","(-1.285, -0.568]"
CUST0157,0.3767749787446032,0,-1.1021435919313707,-0.8073629864090844,0,0.7160689230424897,0,"(-1.768, -1.051]","(-1.285, -0.568]"
CUST0158,0.8583606647668677,1,-0.04828087870486066,-0.010673369916068924,0,-0.5058581943142365,0,"(-0.338, 0.376]","(-0.568, 0.149]"
CUST0159,1.5463402162272457,0,-1.15858646849594,-0.8073629864090844,1,1.4492251934565255,0,"(-1.768, -1.051]","(-1.285, -0.568]"
CUST0160,1.752734081665359,1,0.048147053593324086,0.7860162465769466,0,-1.2390144647282724,0,"(-0.338, 0.376]","(0.149, 0.866]"
CUST0161,0.3767749787446032,0,-1.4535061203462691,0.7860162465769466,0,-1.2390144647282724,0,"(-1.768, -1.051]","(0.149, 0.866]"
CUST0162,0.005721225471250962,0,-1.5950911647963366,-1.2057077946555923,0,-0.5058581943142365,1,"(-1.768, -1.051]","(-1.285, -0.568]"
CUST0163,0.23917906845252757,0,1.0688833076408775,0.7860162465769466,0,0.2272980760997992,0,"(0.376, 1.089]","(0.149, 0.866]"
CUST0164,0.720764754474792,0,0.5059162101133905,0.3876714383304388,0,0.7160689230424897,0,"(0.376, 1.089]","(0.149, 0.866]"
CUST0165,-0.242406617569737,1,0.048147053593324086,1.5827058630699622,0,1.20483976998518,0,"(-0.338, 0.376]","(0.866, 1.583]"
CUST0166,0.8583606647668677,0,0.048147053593324086,1.5827058630699622,0,-0.017087347371546022,0,"(-0.338, 0.376]","(0.866, 1.583]"
CUST0167,1.2711483956430945,0,-1.2840650546434684,-1.2057077946555923,0,-0.5058581943142365,1,"(-1.768, -1.051]","(-1.285, -0.568]"
CUST0169,1.1335524853510188,0,-0.4671050125754197,-0.010673369916068924,1,0.960454346513835,0,"(-1.051, -0.338]","(-0.568, 0.149]"
CUST0170,0.17038111330648975,1,-0.6368271683009522,0.3876714383304388,0,-0.017087347371546022,0,"(-1.051, -0.338]","(0.149, 0.866]"
CUST0171,0.6519667993287543,0,0.7567890554016281,-1.6040526029020998,0,-1.4833998881996175,0,"(0.376, 1.089]","(-2.006, -1.285]"
CUST0172,-0.930386169030115,0,-0.22938718035103597,0.7860162465769466,0,-0.2614727708428913,0,"(-0.338, 0.376]","(0.149, 0.866]"
CUST0173,0.3767749787446032,0,0.7293265601807196,0.3876714383304388,0,-1.2390144647282724,0,"(0.376, 1.089]","(0.149, 0.866]"
CUST0174,-1.3431738999063418,1,-0.36900459464198004,-0.4090181781625767,0,1.4492251934565255,0,"(-1.051, -0.338]","(-0.568, 0.149]"
CUST0175,1.6839361265193211,0,1.6128487196316867,-1.6040526029020998,0,0.7160689230424897,0,"(1.089, 1.803]","(-2.006, -1.285]"
CUST0176,-0.3112045727157748,0,-1.0674289741239786,1.5827058630699622,1,-0.2614727708428913,0,"(-1.768, -1.051]","(0.866, 1.583]"
CUST0177,0.10158315816045196,0,0.7596842826357668,-0.4090181781625767,0,0.2272980760997992,0,"(0.376, 1.089]","(-0.568, 0.149]"
CUST0178,-1.6871636756365307,1,1.1416575145261714,-1.2057077946555923,0,-1.2390144647282724,0,"(1.089, 1.803]","(-1.285, -0.568]"
CUST0179,1.064754530204981,1,-0.9067298081281407,1.1843610548234544,0,-1.2390144647282724,0,"(-1.051, -0.338]","(0.866, 1.583]"
CUST0180,1.2711483956430945,0,-0.9777331478702234,-1.2057077946555923,0,-1.4833998881996175,0,"(-1.051, -0.338]","(-1.285, -0.568]"
CUST0181,-1.4119718550523797,1,-0.05811902950047782,-0.010673369916068924,1,0.4716834995711445,0,"(-0.338, 0.376]","(-0.568, 0.149]"
CUST0182,0.10158315816045196,0,0.3208184301444219,0.3876714383304388,0,-1.4833998881996175,0,"(-0.338, 0.376]","(0.149, 0.866]"
CUST0183,0.10158315816045196,0,0.5686273941848816,1.1843610548234544,0,0.2272980760997992,0,"(0.376, 1.089]","(0.866, 1.583]"
CUST0184,1.2023504404970566,0,1.2861377862103776,-1.6040526029020998,1,-0.5058581943142365,0,"(1.089, 1.803]","(-2.006, -1.285]"
CUST0185,1.2023504404970566,0,0.16475724952366058,-1.6040526029020998,1,-0.5058581943142365,0,"(-0.338, 0.376]","(-2.006, -1.285]"
CUST0186,-0.44880048300785036,0,-0.9838609103657792,-0.4090181781625767,0,-0.017087347371546022,0,"(-1.051, -0.338]","(-0.568, 0.149]"
CUST0187,0.23917906845252757,1,-0.9072357701690581,-0.010673369916068924,0,0.7160689230424897,0,"(-1.051, -0.338]","(-0.568, 0.149]"
CUST0188,-1.0679820793221906,1,-0.008085005454196275,1.5827058630699622,0,-0.7502436177855818,0,"(-0.338, 0.376]","(0.866, 1.583]"
CUST0189,0.005721225471250962,1,0.44458236715328575,0.7860162465769466,0,0.2272980760997992,0,"(0.376, 1.089]","(0.149, 0.866]"
CUST0190,-0.10481070727766142,1,-0.1437671594268935,0.7860162465769466,1,1.6936106169278706,0,"(-0.338, 0.376]","(0.149, 0.866]"
